edition,source_file,row_id,team_name,demand_text,level_1,level_2,normalized_scenario,user_role_guess,problem_type,request_type,strategic_relevance,decision_bucket,data_quality,notes,quality_reasons,exact_duplicate_flag,exact_duplicate_count
personal,WPS项目管理个人版需求聚类分析.md,personal-00683,苹果的团队,当前我有多个项目目标，彼此的开始时间和截止时间各不相同，项目可用人手相同，但彼此之间的分工不同， 我想要一个表格来对齐所有人的时间和进度,项目与任务管理,多项目组合管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00684,lawaitor的团队,无,无,无,,,,,,,invalid,,invalid_literal|missing_level_1|missing_level_2|very_short_text,yes,115
personal,WPS项目管理个人版需求聚类分析.md,personal-00685,文刂的团队,编制进度计划,项目与任务管理,项目进度跟踪,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00686,王彪的团队,项目管理,项目与任务管理,项目台账管理,,,,,,,valid,,,yes,398
personal,WPS项目管理个人版需求聚类分析.md,personal-00687,jh的团队,甘特图绘制,项目与任务管理,甘特图与排期可视化,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00688,长川的团队,自己设计,研发与产品管理,设计评审管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00689,云慕阁阁主13280872015的团队,导入表格,协同办公与流程审批,台账与登记管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00690,四点共圆的团队,项目管理,项目与任务管理,项目台账管理,,,,,,,valid,,,yes,398
personal,WPS项目管理个人版需求聚类分析.md,personal-00691,刘荣飞的团队,海南金盛达建材城供应链数字化平台综合服务平台项目,服务、工单与运维,安装与实施交付,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00692,企业用户_1229972288的团队,大数据中台研发项目,研发与产品管理,研发项目管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00693,机器猫(刚)的团队,建筑工地资料管理,工程与施工管理,工程进度管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00694,SUN的团队,生成一个工程的三级网络图,项目与任务管理,甘特图与排期可视化,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00695,Reset.的团队,工资条,人力与组织管理,薪酬与社保管理,,,,,,,valid,,,yes,2
personal,WPS项目管理个人版需求聚类分析.md,personal-00696,甲丙的团队,日常记录,个人规划与日程管理,个人规划与日程管理,,,,,,,valid,,,yes,2
personal,WPS项目管理个人版需求聚类分析.md,personal-00697,大有的团队,非标自动化 项目管理,生产与制造管理,非标制造管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00698,吕鉴良的团队,记录,无,无,,,,,,,weak,,missing_level_1|missing_level_2|very_short_text,yes,5
personal,WPS项目管理个人版需求聚类分析.md,personal-00699,林立的团队,机加工件,生产与制造管理,装配与调试管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00700,陈潇的团队,项目安全、进度、质量管控模板,质量、安全与合规,质量与安全管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00701,陈雷的团队,工程管理,工程与施工管理,工程进度管理,,,,,,,valid,,,yes,36
personal,WPS项目管理个人版需求聚类分析.md,personal-00702,秀儿的团队,工程项目,工程与施工管理,工程进度管理,,,,,,,valid,,,yes,40
personal,WPS项目管理个人版需求聚类分析.md,personal-00703,高山流水的团队,各项目每月维护保养情况,项目与任务管理,项目进度跟踪,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00704,今生无悔的团队,管线,无,无,,,,,,,weak,,missing_level_1|missing_level_2|very_short_text,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00705,石必宇的团队,生产订单和合同进度周期管理缺失,财务、合同与结算,应收应付与合同结算管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00706,涂鸦的团队,硬件,无,无,,,,,,,weak,,missing_level_1|missing_level_2|very_short_text,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00707,南的团队,产品设计开发管理,研发与产品管理,产品开发管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00708,My_Way的团队,问题根据解决甘特图,项目与任务管理,甘特图与排期可视化,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00709,不可忆 可博弈的团队,监控产品安装,研发与产品管理,打样与试制管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00710,997的团队,机械加工行业,生产与制造管理,工序流转管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00711,醉西湖的团队,项目各类费用归纳,财务、合同与结算,应收应付与合同结算管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00712,濤的团队,工程进度,项目与任务管理,项目进度跟踪,,,,,,,valid,,,yes,13
personal,WPS项目管理个人版需求聚类分析.md,personal-00713,船长~的团队,unity代码,无,无,,,,,,,weak,,missing_level_1|missing_level_2,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00714,WPS_1657830439的团队,电商问题跟进,客户、销售与订单,电商与门店运营,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00715,临绘月的团队,建立流程图,项目与任务管理,甘特图与排期可视化,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00716,瑞安福利厂 财务的团队,订单整理及追踪,客户、销售与订单,发货与交付跟踪,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00717,WPS_1677054928的团队,制作一个140页的正高级工程师课件PPT,无,无,,,,,,,weak,,missing_level_1|missing_level_2,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00718,阿说的团队,管理工作,协同办公与流程审批,行政事务管理,,,,,,,valid,,,yes,2
personal,WPS项目管理个人版需求聚类分析.md,personal-00719,阿说的团队,代账公司会计总监一天的管理工作,财务、合同与结算,应收应付管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00720,张宏玉的团队,风电机组故障管理平台,服务、工单与运维,故障与异常处理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00721,黄蒙迪的团队,解决订单/样品 跟踪进度,实验室与检测管理,实验室与检测管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00722,大虾的团队,软件产品开发任务,研发与产品管理,产品开发管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00723,闫振的团队,项目管理,项目与任务管理,项目台账管理,,,,,,,valid,,,yes,398
personal,WPS项目管理个人版需求聚类分析.md,personal-00724,嘿的团队,我想要你帮我找到一些表格的合适模版,无,无,,,,,,,weak,,missing_level_1|missing_level_2,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00725,瘾。的团队,我要写项目的文件其中包含，数据的分析，数据结构的分析参数的分类，接口的分类，,数据分析与经营看板,统计汇总,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00726,。。。的团队,公司每个员工的任务下达和过程看板、任务管理,数据分析与经营看板,统计汇总与经营分析,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00727,zbc的团队,记录,无,无,,,,,,,weak,,missing_level_1|missing_level_2|very_short_text,yes,5
personal,WPS项目管理个人版需求聚类分析.md,personal-00728,Max的团队,年计划,生产与制造管理,生产计划管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00729,এ᭄ꦿ遇ོ兮ꦿོ࿐的团队,施工资料从开工到结束的所有资料,工程与施工管理,工程结算与成本管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00730,姜有恩的团队,带科研性质的大型工程项目管理，包括装置集成进度、技术攻关等任务管理,项目与任务管理,项目进度跟踪,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00731,A在路上的团队,每日工作记录及下工作日重点事项,生产与制造管理,车间任务管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00732,,本周工作计划,,,,,,,,,weak,,missing_level_1|missing_level_2,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00733,张鹏的团队,个人任务模板,项目与任务管理,项目复盘与总结,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00734,**。的团队,项目看板,数据分析与经营看板,统计汇总与经营分析,,,,,,,valid,,,yes,2
personal,WPS项目管理个人版需求聚类分析.md,personal-00735,留白的团队,帮我生成一份项目进度表,项目与任务管理,项目进度跟踪,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00736,皇阿玛的团队,工程管理,工程与施工管理,工程进度管理,,,,,,,valid,,,yes,36
personal,WPS项目管理个人版需求聚类分析.md,personal-00737,Andy的团队,装饰工程管理,工程与施工管理,装修装饰项目管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00738,当饮一大白的团队,培训类项目,人力与组织管理,培训与人才发展管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00739,雨的团队,表格自动对比消货,数据分析与经营看板,统计汇总,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00740,徐明的团队,工程项目管理,工程与施工管理,工程进度管理,,,,,,,valid,,,yes,50
personal,WPS项目管理个人版需求聚类分析.md,personal-00741,吕宏俊的团队,施工管理,工程与施工管理,工程进度管理,,,,,,,valid,,,yes,2
personal,WPS项目管理个人版需求聚类分析.md,personal-00742,黄珂的团队,信息收集,人力与组织管理,员工信息管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00743,吴新的团队,机械制造公司项目管理,生产与制造管理,工序流转管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00744,豆吧音乐培训学校的团队,安排工作计划和问题记录等,项目与任务管理,项目计划管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00745,选择的团队,门窗五金配件生产企业的研发及生产方面的配合,研发与产品管理,研发项目管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00746,加州旅馆的团队,APQP,研发与产品管理,产品开发管理,,,,,,,weak,,no_chinese_text,yes,5
personal,WPS项目管理个人版需求聚类分析.md,personal-00747,心术。的团队,下料  焊接  打砂 油漆,工程与施工管理,装修装饰项目管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00748,丁大胖的团队,小微咨询公司的项目统计与记账,数据分析与经营看板,统计汇总与经营分析,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00749,人生如梦的团队,施工单位电仪施工,生产与制造管理,车间任务管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00750,中国很行的团队,我设计的行业较多，是一个项目中介，需要管理的单个项目进程及闭环,项目与任务管理,多项目组合管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00751,。。的团队,业务办款,财务、合同与结算,收付款与回款管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00752,洪老工的团队,手机里联系人,无,无,,,,,,,weak,,missing_level_1|missing_level_2,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00753,张的团队,暂无,无,无,,,,,,,invalid,,invalid_literal|missing_level_1|missing_level_2|very_short_text,yes,16
personal,WPS项目管理个人版需求聚类分析.md,personal-00754,crazyA的团队,00,无,无,,,,,,,invalid,,digits_only|missing_level_1|missing_level_2|very_short_text|no_chinese_text,yes,14
personal,WPS项目管理个人版需求聚类分析.md,personal-00755,承诺只是泡沫的团队,项目流转,项目与任务管理,项目进度跟踪,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00756,邪恶小关的团队,装修工地,工程与施工管理,装修装饰项目管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-00757,淡墨无痕的团队,日常工作任务管理推进,生产与制造管理,车间任务管理,,,,,,,valid,,,no,1
