edition,source_file,row_id,team_name,demand_text,level_1,level_2,normalized_scenario,user_role_guess,problem_type,request_type,strategic_relevance,decision_bucket,data_quality,notes
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01394,Susu的企业,1,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01395,Amy jiang的企业,帮忙生产项目管理内容项目目标、目标分解、关键里程碑确定、计划完成时间、实际完成时间、进度说明、滞后原因说明、风险提示，并能实现汇总板块一目了然看到项目整体情况,项目与任务管理,里程碑管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01396,咴太狼、的企业,工程量核对,工程与施工管理,工程进度管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01397,。的企业,产品产线建立及注册项目的周期规划,研发与产品管理,研发阶段管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01398,刘鹏的企业,制作项目管理的一些工具,研发与产品管理,研发项目管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01399,夜舞精灵的企业,建设项目管理,工程与施工管理,工程进度管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01400,bryant的项目,储能项目,工程与施工管理,工程结算管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01401,泓钧智造(深圳)有限公司,"项目管理:包含进度,要求变更,状态等",项目与任务管理,项目进度跟踪,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01402,北京彼维文化传媒有限公司,会议会展项目,协同办公与流程审批,会议与纪要管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01403,吼吼哈嘿的企业,整理项目的，项目的相关文件、项目时间线，在某个时间遇到的问题，进度,项目与任务管理,项目计划管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01404,金文苏的企业,工程项目管理,工程与施工管理,工程进度管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01405,添宇的企业,设定项目任务并跟踪,项目与任务管理,项目进度跟踪,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01406,Frank Sun - 孙 龙的企业,超级工厂项目,项目与任务管理,甘特图与排期可视化,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01407,安静的企业,业务流程梳理,客户、销售与订单,商机与销售过程管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01408,广州聚合演艺有限公司,公司运营项目管理,项目与任务管理,项目台账管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01409,广西有点梦想网络科技有限公司,工作项目,生产与制造管理,车间任务管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01410,模具加工,模具制作,生产与制造管理,生产交付协同,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01411,蓝色天际的企业,无人机测量业务,项目与任务管理,甘特图与排期可视化,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01412,金三团队,电气设计与电气安装调试工程管理,生产与制造管理,装配与调试管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01413,广西钰博建筑服务有限公司,南方电网施工资料模板,工程与施工管理,施工现场管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01414,石家庄龙寅易正企业管理有限公司,123123,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01415,§刹那‰的企业,管理客户订单以及特殊测试需求，管理项目进展，异常点，对客户的报价以及最终价格,客户、销售与订单,询价与报价管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01416,冇小鱼的企业,社会团体项目管理,项目与任务管理,多项目组合管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01417,苏麽郡的企业,甘特图,项目与任务管理,甘特图与排期可视化,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01418,北京德威,1,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01419,许朝奎Sevens的企业,新能源汽车零部件产品开发项目管理,研发与产品管理,产品开发管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01420,中芈财瑞(上海)实业发展有限公司,每月任务更新完成统计,项目与任务管理,项目进度跟踪,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01421,普实业务三部,项目进度管理,项目与任务管理,项目进度跟踪,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01422,言成的企业,数据处理,数据分析与经营看板,数据治理与数据台账,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01423,IVD产品,日常项目管理和跟踪提醒,项目与任务管理,项目进度跟踪,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01424,商品中心,互联网项目管理,项目与任务管理,项目台账管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01425,Tu-Sir的企业,软件研发、需求调研项目进度管理,研发与产品管理,研发项目管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01426,试用测试0337,设计单位项目进度管理,项目与任务管理,项目进度跟踪,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01427,成都桦妆职业技能培训学校,布置下个月的计划,生产与制造管理,生产计划管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01428,崔言勇的企业,1,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01429,济南大数据有限公司,项目笔记,项目与任务管理,项目复盘与总结,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01430,济南大数据有限公司,笔记,协同办公与流程审批,待办与提醒管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01431,晨曦的企业,数据统计,数据分析与经营看板,统计汇总,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01432,一个公司,研发项目进度管理,研发与产品管理,研发项目管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01433,余嘉烨的企业,工程类项目管理,工程与施工管理,工程进度管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01434,马冬冬的企业,个人参与的任务包含任务名称、任务描述、负责人、完成时间等,项目与任务管理,项目计划管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01435,1371126012的企业,xiex,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01436,童心圆的企业,帮我跟踪项目开工到结束的人工费及机械费用的使用情况,财务、合同与结算,成本核算管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01437,王的企业,统计客户电话地址，当天沟通的内容，是否发送样品，并能够定期提醒我去回访,客户、销售与订单,客户跟进管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01438,湖北汇麟科技发展有限责任公司,对项目进行全流程管理跟踪，包括开题报告、小试结题成果、放大实验、市场调研报告等。,研发与产品管理,打样与试制管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01439,柒秦新能源,光伏代理商，光伏电站进度管理,生产与制造管理,车间任务管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01440,tingzhang的企业,工程项目管理,工程与施工管理,工程进度管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01441,珠海深烨钣金机械有限公司,钣金行业的项目进度及生产管理,生产与制造管理,生产交付协同,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01442,秦的企业,部门信息共享，如原辅包库存、成品库存、生产计划及进度、成品检验数据,供应链与仓储物流,供应商管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01443,李云龙的企业,自动化设备制造,生产与制造管理,非标制造管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01444,唐僧不姓唐的企业,无,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01445,上海惟金建筑劳务有限公司,施工项目,工程与施工管理,工程进度管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01446,GAJzs,装饰公司多项目时间 收付款节点 应收应付  供应商 工人管理  及提成管理,财务、合同与结算,收付款与回款管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01447,WPS_1766672104的企业,项目进度，月度考核，季度考核、年度考核、竣工考核,项目与任务管理,项目进度跟踪,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01448,WPS_1558073878的企业,机组的研发调试发货等流程,生产与制造管理,装配与调试管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01449,湖南全意舒适家居设备有限公司,客户收款明细，项目进度,项目与任务管理,项目进度跟踪,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01450,鞠凤霞的企业,制造企业汽车冲压焊接零部件企业项目管理,生产与制造管理,非标制造管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01451,后山来客的企业,我想建立企业融资业务管理台帐,协同办公与流程审批,文档与档案管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01452,,建立房产档案管理台帐,,,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01453,HPAA,项目管理,项目与任务管理,项目台账管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01454,DWELL的企业,提高外贸工作效率,供应链与仓储物流,到货与交期管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01455,岁月静好的企业,供应链开发,供应链与仓储物流,出入库与调拨管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01456,悦湘的企业,0123,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01457,合肥有礼美学商务有限公司,伴手礼一年的规划思维导图,项目与任务管理,项目复盘与总结,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01458,项目负责,人力资源项目管理，包含部项目和员工信息等,人力与组织管理,员工信息管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01459,南枫的企业,帮我建立一个新品的上市项目的管理模板,研发与产品管理,产品开发管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01460,中华立领的企业,建设工程项目,工程与施工管理,工程进度管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01461,中山市一诺软件有限公司,ERP行业的项目管理,项目与任务管理,项目台账管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01462,林青的企业,无,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01463,重庆迪马工业有限责任公司,做项目管理和项目进度管理,项目与任务管理,项目进度跟踪,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01464,江西意创实业有限公司的企业,我是一家建筑公司，主营业务是建筑、装饰、市政项目，需要对所有施工的项目成本及进度进行精细化管理,工程与施工管理,基建与市政项目管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01465,邢台北圣超市有限公司,零售行业内部管理及绩效任务派发和反馈，,人力与组织管理,绩效与提成管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01466,湖北勇培新电力工程有限公司,工程项目合同全过程管理,工程与施工管理,工程结算管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-01467,WPS_1568208723的企业,零食出购货单,无,无,,,,,,,,
